"numCDA","anoInscricao","idNaturezaDivida","codSituacaoCDA","DatSituacao","datCadastramento","codFaseCobranca","ValSaldo"
60120103023500,2013,1,13,2020-07-28 21:51:17.403,2013-05-02 00:00:00.000,2,5247.49
60060112163300,2009,1,13,2018-07-20 09:56:40.453,2009-07-03 00:00:00.000,2,5532.64
60000102206100,2007,1,13,2020-09-03 01:42:00.880,2007-03-23 00:00:00.000,2,5908.26
60111000110000,2014,10,13,2023-08-14 10:16:33.700,2014-01-09 00:00:00.000,1,5982.57
60100101636600,2010,1,13,2021-10-13 13:58:52.937,2010-03-19 00:00:00.000,1,5993.58
60100106612300,2010,1,13,2020-08-29 10:36:13.917,2010-03-19 00:00:00.000,2,6173.29
60110161533300,2014,1,13,2023-07-04 01:13:42.030,2014-05-30 00:00:00.000,1,6549.15
60110120006100,2014,1,13,2016-05-30 22:00:49.560,2014-06-28 00:00:00.000,1,7004.75
60110103330300,2014,1,13,2015-10-13 22:20:37.853,2014-04-28 00:00:00.000,2,7111.70
60150101113600,2015,1,13,2020-09-26 01:12:27.457,2015-04-10 00:00:00.000,1,8153.77
60120103063600,2013,1,13,2023-06-15 00:50:40.180,2013-05-03 00:00:00.000,2,8649.37
60110162301300,2014,1,13,2016-01-28 22:09:20.740,2014-06-27 00:00:00.000,1,10056.16
60060111632600,2009,1,13,2017-07-14 05:24:13.150,2009-12-15 00:00:00.000,2,10544.64
60000101223100,2007,1,13,2018-10-29 11:19:06.890,2007-03-23 00:00:00.000,2,11238.26
60030106166000,2008,1,13,2017-10-27 00:50:20.093,2008-03-21 00:00:00.000,2,11407.12
60110103130500,2014,1,13,2020-09-03 01:10:43.777,2014-04-28 00:00:00.000,2,12269.57
60120101610000,2013,1,13,2023-06-30 00:44:33.517,2013-04-26 00:00:00.000,2,12546.29
60160100031300,2012,1,13,2023-05-24 00:52:34.137,2012-03-16 00:00:00.000,2,14410.12
60100106002600,2010,1,13,2018-09-13 09:28:32.863,2010-03-19 00:00:00.000,2,19251.74
60100100110000,2010,1,13,2023-08-07 18:24:02.313,2010-03-19 00:00:00.000,2,22192.38
60001011301200,2007,10,13,2015-01-16 22:16:20.840,2007-10-05 00:00:00.000,1,25940.25
60060100003300,2009,1,13,2018-07-23 09:37:09.910,2009-03-20 00:00:00.000,2,28533.20
60150101201100,2015,1,13,2023-05-27 01:27:40.460,2015-04-10 00:00:00.000,2,32611.68
60100103060300,2010,1,13,2023-05-31 01:02:05.827,2010-03-19 00:00:00.000,2,44640.44
60060103600100,2009,1,13,2020-05-12 21:39:16.917,2009-03-20 00:00:00.000,2,84120.17
60001012610500,2007,10,13,2017-10-24 05:16:02.840,2007-07-05 00:00:00.000,1,104729.70
60110113612600,2011,1,13,2021-07-28 03:08:01.963,2011-11-11 00:00:00.000,2,134156.31
60110165363100,2014,1,14,2021-02-05 13:32:05.413,2014-06-27 00:00:00.000,2,39.14
60150106201100,2015,1,14,2020-06-18 19:07:20.277,2015-06-23 00:00:00.000,2,54.80
60100100316106,2010,1,14,2021-03-03 11:04:57.770,2017-02-07 17:30:20.663,2,70.86
60110120102200,2014,1,14,2021-01-12 15:05:00.227,2014-06-28 00:00:00.000,2,80.61
60000110601300,2007,1,14,2023-06-12 13:29:36.307,2007-03-23 00:00:00.000,2,90.89
60110166366200,2014,1,14,2020-08-04 09:33:04.520,2014-06-27 00:00:00.000,2,184.90
60030101666300,2008,1,14,2021-12-20 14:44:15.040,2008-03-21 00:00:00.000,2,208.53
60060111212200,2009,1,14,2024-08-22 13:40:11.173,2009-03-20 00:00:00.000,2,448.91
60160111236300,2012,1,14,2021-11-25 19:45:47.223,2012-03-16 00:00:00.000,1,525.84
60000102651306,2007,1,14,2020-06-17 18:46:36.510,2007-03-23 00:00:00.000,2,781.77
60100106603600,2010,1,14,2023-05-15 13:10:40.263,2010-03-19 00:00:00.000,2,846.71
60060106301000,2009,1,14,2023-05-15 13:10:39.760,2009-03-20 00:00:00.000,2,893.98
60000110330306,2007,1,14,2024-05-24 09:55:08.223,2016-09-21 15:15:50.240,2,1174.19
60110100310100,2011,1,14,2022-03-14 12:02:16.573,2011-03-18 00:00:00.000,2,1680.95
60150111666000,2015,1,14,2024-03-26 11:03:23.010,2015-06-23 00:00:00.000,2,2952.40
60100101621300,2010,1,14,2023-08-18 18:17:11.453,2010-03-19 00:00:00.000,2,14673.15
60120103013300,2013,1,14,2023-05-03 17:53:54.583,2013-05-03 00:00:00.000,2,29973.68
60110110630500,2011,1,14,2021-11-25 19:45:51.617,2011-03-18 00:00:00.000,2,46551.14
60150103031600,2015,1,45,2024-08-10 03:19:41.473,2015-06-23 00:00:00.000,1,77.73
60110106610500,2014,1,45,2024-10-10 02:27:28.457,2014-04-28 00:00:00.000,1,234.83
60110122356200,2014,1,45,2024-08-12 02:16:11.167,2014-06-28 00:00:00.000,1,638.17
60030110231100,2008,1,45,2024-10-10 02:27:06.630,2008-03-21 00:00:00.000,2,640.47
60100103110300,2010,1,45,2024-07-09 03:56:28.397,2010-03-19 00:00:00.000,1,714.74
60100101506100,2010,1,45,2020-05-05 12:48:49.377,2010-03-19 00:00:00.000,2,824.71
60060111123000,2009,1,45,2024-04-09 03:46:15.197,2009-03-20 00:00:00.000,2,835.28
60110161335600,2014,1,45,2021-01-29 07:20:14.043,2014-06-27 00:00:00.000,2,840.14
60110106322100,2014,1,45,2021-01-29 07:20:10.623,2014-04-28 00:00:00.000,2,936.74
60110116153100,2014,1,45,2024-10-10 02:27:32.927,2014-04-29 00:00:00.000,2,984.98
60110163200000,2014,1,45,2024-07-09 03:56:28.660,2014-06-28 00:00:00.000,2,1631.00
60110105206000,2011,1,45,2024-03-12 01:59:14.720,2011-03-18 00:00:00.000,2,1651.26
60110111231300,2014,1,45,2024-06-10 02:28:36.727,2014-04-28 00:00:00.000,2,2193.43
60120106126100,2013,1,45,2024-03-28 02:14:03.140,2013-04-26 00:00:00.000,2,3259.83
60030110653500,2008,1,45,2024-02-10 03:09:14.670,2008-03-21 00:00:00.000,2,3473.02
60110126133600,2014,1,45,2021-03-15 09:48:47.487,2014-06-28 00:00:00.000,2,4099.55
60160101631200,2012,1,45,2024-11-09 03:25:43.003,2012-03-16 00:00:00.000,2,6207.92
60110110055300,2014,1,45,2023-02-08 09:27:50.450,2014-04-28 00:00:00.000,2,13543.20
60610110626100,2021,1,1,2021-06-13 21:09:55.493,2021-06-13 21:09:55.490,1,4.89
60600162301600,2020,1,1,2020-06-24 22:02:53.710,2020-06-24 22:02:53.707,1,40.11
60600101661100,2020,1,1,2020-06-17 19:58:04.113,2020-06-17 19:58:04.110,1,44.15
60600162322000,2020,1,1,2020-06-24 21:55:28.453,2020-06-24 21:55:28.450,1,44.21
60600111022100,2020,1,1,2020-06-20 23:40:21.603,2020-06-20 23:40:21.600,1,45.48
60160611103600,2019,2,1,2019-09-02 23:08:50.830,2019-09-02 23:08:50.827,1,50.67
60600160666100,2020,1,1,2020-06-23 21:02:45.620,2020-06-23 21:02:45.610,1,56.73
60160112563600,2019,1,1,2019-08-19 19:44:53.600,2019-08-19 19:44:53.597,1,58.47
60160106261000,2019,1,1,2019-08-07 17:57:46.830,2019-08-07 17:57:46.820,3,61.10
60160103061200,2019,1,1,2019-08-05 12:12:35.317,2019-08-05 12:12:35.300,1,63.95
60600115000200,2020,1,1,2020-06-21 04:08:29.030,2020-06-21 04:08:29.027,1,64.01
60600100602100,2020,1,1,2020-06-18 18:55:01.227,2020-06-18 18:55:01.223,1,68.39
60600106163200,2020,1,1,2020-06-19 22:17:28.387,2020-06-19 22:17:28.383,1,71.04
60600103235100,2020,1,1,2020-06-19 20:13:13.910,2020-06-19 20:13:13.907,1,72.56
60600106212600,2020,1,1,2020-06-19 22:31:49.643,2020-06-19 22:31:49.637,1,77.92
60160111105600,2019,1,1,2019-08-19 13:45:04.147,2019-08-19 13:45:04.140,1,81.17
60160105366200,2019,1,1,2019-08-05 09:54:34.087,2019-08-05 09:54:34.083,3,91.59
60160100262100,2019,1,1,2019-08-06 05:59:24.157,2019-08-06 05:59:24.127,1,102.72
60160102662500,2019,1,1,2019-08-03 01:16:21.780,2019-08-03 01:16:21.750,1,122.04
60160100363500,2019,1,1,2019-08-06 16:19:18.947,2019-08-06 16:19:18.940,1,122.04
60160102336000,2019,1,1,2019-08-03 00:34:46.133,2019-08-03 00:34:46.130,3,125.47
60160110531000,2019,1,1,2019-08-16 17:50:15.647,2019-08-16 17:50:15.640,1,127.70
60160162063000,2019,1,1,2019-10-17 18:41:31.357,2019-10-17 18:41:31.350,1,175.92
60160103512600,2019,1,1,2019-08-07 05:38:27.490,2019-08-07 05:38:27.457,1,190.83
60600113152500,2020,1,1,2020-06-21 21:25:12.387,2020-06-21 21:25:12.377,1,190.87
60160111156100,2019,1,1,2019-08-19 13:39:28.163,2019-08-19 13:39:28.157,1,206.38
60600162120600,2020,1,1,2020-06-24 19:22:29.813,2020-06-24 19:22:29.810,1,207.91
60160116651100,2019,1,1,2019-08-19 18:23:42.663,2019-08-19 18:23:42.657,1,209.70
60600113335100,2020,1,1,2020-06-21 22:03:41.677,2020-06-21 22:03:41.670,1,229.71
60600103000500,2020,1,1,2020-06-17 23:19:26.087,2020-06-17 23:19:26.083,1,232.58
60600160200500,2020,1,1,2020-06-23 18:36:38.833,2020-06-23 18:36:38.830,1,232.58
60600116300600,2020,1,1,2020-06-23 00:18:45.933,2020-06-23 00:18:45.930,1,232.58
60600110366500,2020,1,1,2020-06-20 02:39:58.277,2020-06-20 02:39:58.273,1,232.58
60600112323600,2020,1,1,2020-06-20 22:21:44.027,2020-06-20 22:21:44.020,1,232.58
60600113563000,2020,1,1,2020-06-21 21:37:17.980,2020-06-21 21:37:17.977,1,232.58
60600111155000,2020,1,1,2020-06-21 00:40:01.930,2020-06-21 00:40:01.927,1,232.58
60600103306600,2020,1,1,2020-06-18 18:17:10.813,2020-06-18 18:17:10.813,1,232.58
60600112622300,2020,1,1,2020-06-20 21:17:59.617,2020-06-20 21:17:59.617,1,232.58
60600101023100,2020,1,1,2020-06-17 19:31:19.847,2020-06-17 19:31:19.843,1,232.58
60600116231100,2020,1,1,2020-06-22 22:40:21.330,2020-06-22 22:40:21.327,1,232.58
60600116011000,2020,1,1,2020-06-22 23:55:02.667,2020-06-22 23:55:02.657,1,232.58
60600116326600,2020,1,1,2020-06-23 00:11:35.247,2020-06-23 00:11:35.240,1,232.58
60600116200300,2020,1,1,2020-06-22 22:25:25.837,2020-06-22 22:25:25.833,1,232.58
60600103310100,2020,1,1,2020-06-18 18:18:25.390,2020-06-18 18:18:25.387,1,232.58
60600115106000,2020,1,1,2020-06-21 02:24:25.007,2020-06-21 02:24:25.003,1,232.58
60600160533100,2020,1,1,2020-06-23 19:36:12.900,2020-06-23 19:36:12.897,1,232.58
60600110320300,2020,1,1,2020-06-20 01:51:34.683,2020-06-20 01:51:34.680,1,232.58
60600115151100,2020,1,1,2020-06-21 03:18:35.533,2020-06-21 03:18:35.530,1,232.58
60600105636500,2020,1,1,2020-06-17 23:15:24.130,2020-06-17 23:15:24.127,1,232.58
60600100601600,2020,1,1,2020-06-19 19:17:40.097,2020-06-19 19:17:40.093,1,232.58
60600115366000,2020,1,1,2020-06-21 03:57:22.900,2020-06-21 03:57:22.897,1,232.58
60600115100000,2020,1,1,2020-06-21 02:23:47.287,2020-06-21 02:23:47.283,1,232.58
60600111626600,2020,1,1,2020-06-20 03:52:38.567,2020-06-20 03:52:38.563,1,232.58
60600113135000,2020,1,1,2020-06-22 19:38:03.767,2020-06-22 19:38:03.763,1,232.58
60600112316100,2020,1,1,2020-06-20 23:08:55.727,2020-06-20 23:08:55.717,1,232.58
60600113206200,2020,1,1,2020-06-21 21:01:33.387,2020-06-21 21:01:33.383,1,232.58
60600111365100,2020,1,1,2020-06-20 05:30:08.157,2020-06-20 05:30:08.097,1,232.58
60600103251000,2020,1,1,2020-06-18 00:15:36.597,2020-06-18 00:15:36.590,1,232.58
60600115560600,2020,1,1,2020-06-21 03:43:20.763,2020-06-21 03:43:20.760,1,232.58
60600115560300,2020,1,1,2020-06-21 03:44:18.943,2020-06-21 03:44:18.940,1,232.58
60600110530100,2020,1,1,2020-06-20 01:24:54.623,2020-06-20 01:24:54.550,1,232.58
60600112006500,2020,1,1,2020-06-20 22:39:58.500,2020-06-20 22:39:58.493,1,232.58
60600166330000,2020,1,1,2020-06-24 17:59:11.077,2020-06-24 17:59:11.073,1,232.58
60600160616100,2020,1,1,2020-06-23 20:58:54.227,2020-06-23 20:58:54.220,1,232.58
60600162521000,2020,1,1,2020-06-24 20:54:18.850,2020-06-24 20:54:18.847,1,232.58
60600111306100,2020,1,1,2020-06-20 05:52:49.497,2020-06-20 05:52:49.427,1,232.58
60600115303600,2020,1,1,2020-06-21 03:45:56.723,2020-06-21 03:45:56.720,1,232.58
60600112566600,2020,1,1,2020-06-20 22:13:25.950,2020-06-20 22:13:25.947,1,232.58
60160113601000,2019,1,1,2019-09-20 18:08:59.037,2019-09-20 18:08:59.033,1,247.53
60600116263300,2020,1,1,2020-06-22 22:53:44.580,2020-06-22 22:53:44.573,3,268.77
60160115023200,2019,1,1,2019-09-10 21:19:50.337,2019-09-10 21:19:50.327,1,296.88
60600116653300,2020,1,1,2020-06-20 20:44:12.590,2020-06-20 20:44:12.583,3,305.80
60160102200600,2019,1,1,2019-08-02 19:13:13.217,2019-08-02 19:13:13.093,1,310.12
60160111211100,2019,1,1,2019-08-19 13:19:41.177,2019-08-19 13:19:41.170,1,329.25
60600102330200,2020,1,1,2020-05-12 18:00:02.670,2020-05-12 18:00:02.667,3,330.89
60600166633000,2020,1,1,2020-06-24 18:54:05.280,2020-06-24 18:54:05.277,3,350.53
60600165003100,2020,1,1,2020-08-18 18:05:32.977,2020-08-18 18:05:32.970,3,367.56
60160100110500,2019,1,1,2019-08-06 07:30:53.493,2019-08-06 07:30:53.483,1,372.08
60160102006000,2019,1,1,2019-08-03 00:13:00.440,2019-08-03 00:13:00.430,1,374.15
60160101032600,2019,1,1,2019-08-03 01:40:40.490,2019-08-03 01:40:40.487,1,374.15
60600160321100,2020,1,1,2020-06-23 20:40:34.670,2020-06-23 20:40:34.667,1,387.34
60600103633000,2020,1,1,2020-06-19 19:54:57.180,2020-06-19 19:54:57.177,3,387.34
60600106261600,2020,1,1,2020-06-19 22:40:29.147,2020-06-19 22:40:29.140,3,387.34
60600103621000,2020,1,1,2020-06-19 19:51:49.683,2020-06-19 19:51:49.680,3,387.34
60600106215600,2020,1,1,2020-06-19 22:35:23.310,2020-06-19 22:35:23.307,3,387.34
60600103660300,2020,1,1,2020-06-19 19:57:18.250,2020-06-19 19:57:18.247,3,387.34
60600111001000,2020,1,1,2020-06-20 23:35:56.497,2020-06-20 23:35:56.493,1,387.34
60600113630600,2020,1,1,2020-06-22 21:22:45.507,2020-06-22 21:22:45.503,3,387.34
60600161016300,2020,1,1,2020-06-23 21:32:08.963,2020-06-23 21:32:08.957,3,387.34
60600103236200,2020,1,1,2020-06-18 00:17:02.540,2020-06-18 00:17:02.537,3,387.34
60600103323000,2020,1,1,2020-06-18 18:20:12.837,2020-06-18 18:20:12.833,3,387.34
60600106110000,2020,1,1,2020-06-19 22:45:43.083,2020-06-19 22:45:43.080,3,387.34
60600113150500,2020,1,1,2020-06-21 21:24:40.927,2020-06-21 21:24:40.923,3,387.34
60600103613100,2020,1,1,2020-06-18 18:27:24.193,2020-06-18 18:27:24.190,3,387.34
60610105005600,2021,1,1,2021-06-11 19:32:53.907,2021-06-11 19:32:53.907,3,396.13
60160103233300,2019,1,1,2019-08-05 19:11:43.233,2019-08-05 19:11:43.223,1,409.28
60600111623000,2020,1,1,2020-06-21 00:09:54.350,2020-06-21 00:09:54.347,3,413.11
60600160163600,2020,1,1,2020-06-23 18:00:12.040,2020-06-23 18:00:12.033,3,414.41
60160100133600,2019,1,1,2019-08-06 04:00:09.027,2019-08-06 04:00:09.020,3,414.51
60160112130200,2019,1,1,2019-08-19 18:51:25.497,2019-08-19 18:51:25.490,1,414.51
60160111163100,2019,1,1,2019-08-19 13:48:50.723,2019-08-19 13:48:50.717,1,414.51
60160111130600,2019,1,1,2019-09-02 22:58:10.673,2019-09-02 22:58:10.667,1,414.51
60160112500000,2019,1,1,2019-08-19 19:41:54.690,2019-08-19 19:41:54.680,1,414.51
60160112113100,2019,1,1,2019-08-19 18:50:07.783,2019-08-19 18:50:07.777,1,414.51
60160111636200,2019,1,1,2019-09-03 22:39:35.547,2019-09-03 22:39:35.543,1,414.51
60160112561000,2019,1,1,2019-08-19 20:08:17.637,2019-08-19 20:08:17.627,1,414.51
60160103335000,2019,1,1,2019-08-06 00:34:32.917,2019-08-06 00:34:32.803,3,414.51
60160112031500,2019,1,1,2019-08-19 18:41:13.757,2019-08-19 18:41:13.750,1,414.51
60600111510100,2020,1,1,2020-06-20 04:55:22.573,2020-06-20 04:55:22.570,3,420.37
60160100313600,2019,1,1,2019-08-06 14:02:21.013,2019-08-06 14:02:21.007,1,438.01
60610106111100,2021,1,1,2021-06-13 18:10:17.300,2021-06-13 18:10:17.297,3,438.19
60610603132500,2021,2,1,2021-06-11 23:55:30.300,2021-06-11 23:55:30.297,1,505.27
60160111126600,2019,1,1,2019-09-02 22:26:33.690,2019-09-02 22:26:33.680,1,516.13
60600161210100,2020,1,1,2020-06-23 22:22:55.200,2020-06-23 22:22:55.183,3,581.92
60600110163100,2020,1,1,2020-06-21 23:55:59.437,2020-06-21 23:55:59.430,1,581.92
60600115116100,2020,1,1,2020-06-21 03:14:00.987,2020-06-21 03:14:00.983,1,581.92
60600161110200,2020,1,1,2020-06-23 21:46:26.303,2020-06-23 21:46:26.300,3,581.92
60610110530600,2021,1,1,2021-08-16 18:26:36.917,2021-08-16 18:26:36.913,1,622.20
60160105310100,2019,1,1,2019-08-04 19:34:51.823,2019-08-04 19:34:51.817,1,622.30
60160162653300,2019,1,1,2019-11-04 18:05:33.060,2019-11-04 18:05:33.057,1,622.30
60610101100600,2021,1,1,2021-06-11 03:25:38.183,2021-06-11 03:25:38.180,1,669.14
60610101335600,2021,1,1,2021-06-10 18:38:06.363,2021-06-10 18:38:06.360,1,669.14
60610101303300,2021,1,1,2021-06-11 18:58:40.980,2021-06-11 18:58:40.977,3,677.31
60610100002600,2021,1,1,2021-06-12 20:19:13.130,2021-06-12 20:19:13.127,3,686.65
60610101650100,2021,1,1,2021-06-11 02:40:31.350,2021-06-11 02:40:31.347,3,697.02
60610612101000,2021,2,1,2021-06-15 19:35:26.270,2021-06-15 19:35:26.267,1,697.60
60600101360200,2020,1,1,2020-06-17 19:44:11.200,2020-06-17 19:44:11.197,3,698.20
60610106330000,2021,1,1,2021-06-10 21:04:42.910,2021-06-10 21:04:42.907,3,729.92
60610111313000,2021,1,1,2021-06-17 00:43:36.153,2021-06-17 00:43:36.150,3,731.07
60610115310000,2021,1,1,2021-06-17 19:21:00.593,2021-06-17 19:21:00.587,3,753.84
60610113211000,2021,1,1,2021-06-17 21:21:20.693,2021-06-17 21:21:20.690,3,806.23
60600160553600,2020,1,1,2020-06-23 19:34:23.360,2020-06-23 19:34:23.347,3,830.54
60160115553300,2019,1,1,2019-09-09 23:52:31.697,2019-09-09 23:52:31.690,1,843.64
60600100206100,2020,1,1,2020-02-07 10:30:45.543,2020-02-07 10:30:45.540,3,889.81
60160111203100,2019,1,1,2019-09-03 23:12:47.717,2019-09-03 23:12:47.713,1,889.91
60600116613000,2020,1,1,2020-06-23 00:30:37.553,2020-06-23 00:30:37.547,1,901.82
60600113313100,2020,1,1,2020-06-22 20:53:41.850,2020-06-22 20:53:41.847,3,903.21
60610101360000,2021,1,1,2021-06-11 19:01:03.347,2021-06-11 19:01:03.343,3,907.61
60610103131300,2021,1,1,2021-06-12 22:21:08.750,2021-06-12 22:21:08.747,3,928.20
60610111163000,2021,1,1,2021-06-14 18:12:38.783,2021-06-14 18:12:38.780,3,946.34
60160113223000,2019,1,1,2019-09-21 18:08:30.247,2019-09-21 18:08:30.240,1,946.62
60610611563600,2021,2,1,2021-06-14 18:33:30.473,2021-06-14 18:33:30.470,1,1033.69
60610601311200,2021,2,1,2021-06-10 18:28:01.207,2021-06-10 18:28:01.203,1,1050.65
60600165200200,2020,1,1,2020-08-18 19:01:48.453,2020-08-18 19:01:48.450,3,1055.39
60610103623600,2021,1,1,2021-06-13 01:50:46.880,2021-06-13 01:50:46.877,1,1099.91
60610111611300,2021,1,1,2021-06-17 02:08:00.483,2021-06-17 02:08:00.477,1,1139.37
60610106531600,2021,1,1,2021-06-13 18:43:40.307,2021-06-13 18:43:40.307,1,1152.68
60600163336600,2020,1,1,2020-10-21 18:07:02.177,2020-10-21 18:07:02.173,3,1168.01
60610612601300,2021,2,1,2021-06-15 18:07:36.203,2021-06-15 18:07:36.200,1,1194.58
60610106206000,2021,1,1,2021-06-13 18:02:30.157,2021-06-13 18:02:30.153,3,1251.03
60610613066100,2021,2,1,2021-06-17 23:19:41.553,2021-06-17 23:19:41.550,1,1301.99
60610101636100,2021,1,1,2021-06-11 19:15:09.003,2021-06-11 19:15:09.000,3,1308.43
60610110313500,2021,1,1,2021-06-13 22:28:50.097,2021-06-13 22:28:50.093,3,1379.22
60610103211200,2021,1,1,2021-06-12 22:55:30.443,2021-06-12 22:55:30.440,3,1387.88
60610606065000,2021,2,1,2021-06-13 19:35:47.903,2021-06-13 19:35:47.900,1,1484.47
60610100666300,2021,1,1,2021-06-12 03:26:37.770,2021-06-12 03:26:37.767,1,1489.77
60600666061000,2020,2,1,2020-06-24 00:53:26.900,2020-06-24 00:53:26.897,1,1499.07
60610100101300,2021,1,1,2021-06-12 18:30:08.740,2021-06-12 18:30:08.733,3,1542.03
60610113025000,2021,1,1,2021-06-17 23:05:09.297,2021-06-17 23:05:09.290,3,1584.64
60600160001100,2020,1,1,2020-11-09 18:04:50.510,2020-11-09 18:04:50.507,3,1650.20
60160100135600,2019,1,1,2019-08-06 08:03:50.947,2019-08-06 08:03:50.940,1,1725.62
60600103361300,2020,1,1,2020-06-18 18:05:53.063,2020-06-18 18:05:53.057,3,1883.93
60610105003000,2021,1,1,2021-06-11 21:41:27.377,2021-06-11 21:41:27.373,3,2091.08
60610115325300,2021,1,1,2021-06-17 19:29:01.370,2021-06-17 19:29:01.367,3,2304.17
60610111513600,2021,1,1,2021-06-14 18:17:26.983,2021-06-14 18:17:26.960,1,2324.12
60610116363000,2021,1,1,2021-06-15 00:02:05.463,2021-06-15 00:02:05.457,3,2405.77
60610115301300,2021,1,1,2021-06-17 19:37:24.557,2021-06-17 19:37:24.553,3,2444.82
60610110530100,2021,1,1,2021-06-13 22:17:27.263,2021-06-13 22:17:27.260,3,2498.04
60610116311600,2021,1,1,2021-06-14 23:42:15.537,2021-06-14 23:42:15.533,3,2682.93
60610102036300,2021,1,1,2021-06-10 22:29:16.190,2021-06-10 22:29:16.187,3,2702.34
60610111603200,2021,1,1,2021-06-14 00:34:12.483,2021-06-14 00:34:12.480,3,2775.64
60610601610300,2021,2,1,2021-06-11 19:05:49.837,2021-06-11 19:05:49.833,1,2928.48
60610100133000,2021,1,1,2021-06-12 18:44:05.613,2021-06-12 18:44:05.607,3,3029.86
60610612315200,2021,2,1,2021-06-16 20:56:14.873,2021-06-16 20:56:14.867,1,3086.92
60610100265100,2021,1,1,2021-06-12 18:15:28.617,2021-06-12 18:15:28.613,3,3387.61
60610110160200,2021,1,1,2021-06-13 20:46:01.047,2021-06-13 20:46:01.043,3,4773.54
60610115301300,2021,1,1,2021-06-17 19:19:01.587,2021-06-17 19:19:01.580,3,5657.81
60610103156100,2021,1,1,2021-06-11 23:50:36.820,2021-06-11 23:50:36.817,3,5764.15
60610102230500,2021,1,1,2021-06-10 23:33:03.507,2021-06-10 23:33:03.500,3,7017.78
60610105103100,2021,1,1,2021-06-11 19:49:55.810,2021-06-11 19:49:55.807,3,9803.36
60610610321000,2021,2,1,2021-06-13 22:32:49.617,2021-06-13 22:32:49.613,1,11177.67
60610610505200,2021,2,1,2021-06-13 22:06:45.897,2021-06-13 22:06:45.893,1,11496.87
60610611216000,2021,2,1,2021-06-14 00:57:18.567,2021-06-14 00:57:18.557,1,13678.59
60610605311600,2021,2,1,2021-06-11 21:13:55.697,2021-06-11 21:13:55.697,1,14250.24
60610115350500,2021,1,1,2021-06-17 18:46:51.917,2021-06-17 18:46:51.913,3,15292.22
60610100260300,2021,1,1,2021-06-12 18:27:20.937,2021-06-12 18:27:20.933,3,18631.59
60610110501000,2021,1,1,2021-06-13 22:19:43.013,2021-06-13 22:19:43.010,3,22508.78
60610103610000,2021,1,1,2021-06-12 01:44:17.357,2021-06-12 01:44:17.353,3,28077.12
60610111506000,2021,1,1,2021-06-17 00:25:48.057,2021-06-17 00:25:48.053,3,31489.92
60610615316000,2021,2,1,2021-06-17 18:43:37.057,2021-06-17 18:43:37.053,1,100523.14
60611013163600,2021,10,1,2021-09-21 01:08:31.973,2021-09-21 00:00:00.000,1,2849372.13
60130112313300,2016,1,2,2024-09-10 14:57:01.297,2016-06-21 00:00:00.000,2,6.49
60130161201500,2018,1,2,2024-09-27 11:59:12.370,2018-06-17 00:00:00.000,1,44.24
60130112600600,2016,1,2,2024-09-27 12:14:12.013,2016-06-21 00:00:00.000,1,45.63
60130613201000,2016,2,2,2024-09-27 12:14:23.440,2016-06-21 00:00:00.000,1,49.43
60130613211500,2016,2,2,2024-09-27 12:14:23.490,2016-06-21 00:00:00.000,1,49.43
60130603502200,2016,2,2,2024-09-27 12:14:22.460,2016-06-02 00:00:00.000,1,51.02
60130603321000,2016,2,2,2024-09-27 12:14:22.673,2016-06-09 00:00:00.000,1,51.02
60130603316300,2016,2,2,2024-09-27 12:14:22.720,2016-06-10 00:00:00.000,1,51.02
60130613663500,2018,2,2,2024-09-27 12:14:53.060,2018-06-17 00:00:00.000,1,57.20
60130100052000,2018,1,2,2024-09-27 11:58:57.727,2018-06-15 00:00:00.000,1,61.16
60100106011300,2017,1,2,2024-09-27 11:58:44.257,2017-06-22 00:00:00.000,1,61.27
60100102551600,2017,1,2,2019-12-23 15:57:18.573,2017-06-21 00:00:00.000,1,63.51
60131001133000,2018,10,2,2024-09-27 12:35:00.017,2018-04-18 00:00:00.000,3,65.02
60130603521100,2016,2,2,2024-09-27 12:14:22.140,2016-05-24 00:00:00.000,1,65.17
60130111366200,2018,1,2,2024-09-27 11:59:03.227,2018-06-16 00:00:00.000,1,66.45
60130116010000,2018,1,2,2024-09-27 11:59:10.110,2018-06-17 00:00:00.000,1,70.75
60130606035200,2018,2,2,2024-09-27 12:14:52.397,2018-06-16 00:00:00.000,1,80.45
60160100031300,2019,1,2,2024-09-27 11:59:16.507,2019-01-10 00:00:00.000,1,82.70
60160101611100,2019,1,2,2024-09-27 11:59:18.397,2019-04-10 00:00:00.000,1,103.97
60130111636500,2018,1,2,2024-09-27 11:59:06.243,2018-06-16 00:00:00.000,1,110.22
60130110613500,2018,1,2,2024-09-27 11:59:08.420,2018-06-16 00:00:00.000,1,110.58
60131061031600,2016,10,2,2024-09-27 12:34:52.633,2016-10-08 00:00:00.000,3,114.07
60150112012600,2015,1,2,2024-09-27 12:13:52.960,2015-06-24 00:00:00.000,1,115.62
60100111116600,2017,1,2,2024-09-27 12:14:30.283,2017-06-22 00:00:00.000,1,119.85
60100116636000,2017,1,2,2024-09-27 12:14:30.823,2017-06-22 00:00:00.000,1,125.77
60150612650100,2015,2,2,2023-08-29 19:18:05.123,2015-06-24 00:00:00.000,1,137.75
60150612631000,2015,2,2,2024-09-27 12:14:00.483,2015-06-24 00:00:00.000,1,153.10
60130166660200,2018,1,2,2024-09-27 11:59:13.807,2018-06-17 00:00:00.000,1,159.28
